Positive offset of 08-2650 (time: 6:00, m?: false) (scrape: 180, official: 188): 8
Positive offset of 08-0667 (time: 5:45, m?: false) (scrape: 148, official: 156): 8
Negative offset of 08-1454 (time: 5:53, m?: false) (scrape: 164, official: 163): -1
Positive offset of 08-2573 (time: 5:58, m?: false) (scrape: 178, official: 186): 8
Positive offset of 08-2480 (time: 5:43, m?: false) (scrape: 151, official: 159): 8
Positive offset of 08-1453 (time: 5:52, m?: false) (scrape: 150, official: 177): 27
Positive offset of 08-1675 (time: 4:55, m?: false) (scrape: 113, official: 121): 8
Positive offset of 08-2571 (time: 5:54, m?: false) (scrape: 163, official: 171): 8
Positive offset of 08-2752 (time: 4:43, m?: false) (scrape: 118, official: 126): 8
Positive offset of 08-2090 (time: 5:36, m?: false) (scrape: 154, official: 162): 8
Negative offset of 08-2643 (time: 6:07, m?: false) (scrape: 174, official: 173): -1
Positive offset of 08-1451 (time: 5:25, m?: false) (scrape: 155, official: 200): 45
Positive offset of 08-2091 (time: 5:48, m?: false) (scrape: 166, official: 174): 8
Positive offset of 08-1958 (time: 5:03, m?: false) (scrape: 122, official: 130): 8
Positive offset of 08-1719 (time: 6:19, m?: false) (scrape: 160, official: 168): 8
Positive offset of 08-2088 (time: 36:59, m?: false) (scrape: 168, official: 176): 8
Positive offset of 08-2651 (time: 5:51, m?: false) (scrape: 181, official: 189): 8
Positive offset of 08-2572 (time: 5:49, m?: false) (scrape: 116, official: 124): 8
Positive offset of 08-0213 (time: 5:50, m?: false) (scrape: 130, official: 138): 8
Positive offset of 08-2089 (time: 5:37, m?: false) (scrape: 126, official: 134): 8
Positive offset of 08-0629 (time: 5:54, m?: false) (scrape: 163, official: 171): 8
Positive offset of 08-0406 (time: 5:58, m?: false) (scrape: 176, official: 184): 8
Positive offset of 08-1224 (time: 5:43, m?: false) (scrape: 165, official: 173): 8
Positive offset of 08-0214 (time: 5:48, m?: false) (scrape: 128, official: 136): 8
Positive offset of 08-2753 (time: 4:36, m?: false) (scrape: 102, official: 110): 8
Positive offset of 08-0208 (time: 5:45, m?: false) (scrape: 137, official: 145): 8
Positive offset of 08-3194 (time: 4:35, m?: true) (scrape: 128, official: 136): 8
Positive offset of 08-3231 (time: 5:49, m?: false) (scrape: 83, official: 91): 8
Positive offset of 08-3190 (time: 4:32, m?: true) (scrape: 98, official: 111): 13
Positive offset of 08-1665 (time: 11:10, m?: false) (scrape: 112, official: 120): 8
Positive offset of 08-1563 (time: 5:40, m?: false) (scrape: 149, official: 157): 8
Positive offset of 08-3241 (time: 5:14, m?: false) (scrape: 114, official: 122): 8
Positive offset of 08-1595 (time: 5:57, m?: false) (scrape: 170, official: 178): 8
Positive offset of 08-3235 (time: 5:16, m?: false) (scrape: 71, official: 79): 8
Positive offset of 08-0572 (time: 6:07, m?: false) (scrape: 186, official: 194): 8
Positive offset of 08-1344 (time: 5:57, m?: false) (scrape: 164, official: 172): 8
Positive offset of 08-2266 (time: 6:01, m?: false) (scrape: 156, official: 164): 8
Positive offset of 08-3315 (time: 4:53, m?: false) (scrape: 171, official: 179): 8
Positive offset of 08-0859 (time: 5:38, m?: false) (scrape: 82, official: 90): 8
Positive offset of 08-2999 (time: 5:36, m?: false) (scrape: 152, official: 160): 8
Positive offset of 08-2267 (time: 6:02, m?: false) (scrape: 152, official: 160): 8
Positive offset of 08-3309 (time: 4:46, m?: false) (scrape: 156, official: 164): 8
Positive offset of 08-3024 (time: 5:51, m?: false) (scrape: 173, official: 181): 8
Positive offset of 08-1427 (time: 5:06, m?: false) (scrape: 95, official: 103): 8
Positive offset of 08-2262 (time: 6:00, m?: false) (scrape: 165, official: 173): 8
Positive offset of 08-0862 (time: 5:47, m?: false) (scrape: 83, official: 91): 8
Positive offset of 08-3292 (time: 5:30, m?: false) (scrape: 114, official: 122): 8
Positive offset of 08-1564 (time: 5:09, m?: false) (scrape: 102, official: 110): 8
Positive offset of 08-3035 (time: 6:02, m?: false) (scrape: 143, official: 156): 13
Positive offset of 08-1435 (time: 5:46, m?: false) (scrape: 111, official: 119): 8
Positive offset of 08-2727 (time: 6:00, m?: false) (scrape: 168, official: 176): 8
Positive offset of 08-2897 (time: 4:37, m?: false) (scrape: 133, official: 141): 8
Positive offset of 08-1837 (time: 5:51, m?: false) (scrape: 170, official: 178): 8
Positive offset of 08-0784 (time: 5:54, m?: false) (scrape: 148, official: 156): 8
Positive offset of 08-2443 (time: 5:27, m?: false) (scrape: 146, official: 154): 8
Positive offset of 08-1337 (time: 5:55, m?: false) (scrape: 165, official: 173): 8
Positive offset of 08-3311 (time: 4:26, m?: false) (scrape: 78, official: 86): 8
Positive offset of 08-1955 (time: 5:57, m?: false) (scrape: 170, official: 178): 8
Positive offset of 08-0783 (time: 5:49, m?: false) (scrape: 130, official: 138): 8
Positive offset of 08-1898 (time: 5:57, m?: false) (scrape: 186, official: 194): 8
Positive offset of 08-1901 (time: 5:55, m?: false) (scrape: 186, official: 194): 8
Positive offset of 08-2731 (time: 6:08, m?: false) (scrape: 128, official: 136): 8
Positive offset of 08-1900 (time: 5:57, m?: false) (scrape: 179, official: 187): 8
Positive offset of 08-1945 (time: 4:52, m?: false) (scrape: 147, official: 155): 8
Positive offset of 08-1768 (time: 6:01, m?: false) (scrape: 172, official: 180): 8
Positive offset of 08-1775 (time: 6:04, m?: false) (scrape: 163, official: 171): 8
Negative offset of 08-0292 (time: 6:21, m?: true) (scrape: 109, official: 91): -18
Positive offset of 08-2894 (time: 4:16, m?: false) (scrape: 121, official: 134): 13
Positive offset of 08-3168 (time: 6:03, m?: false) (scrape: 114, official: 127): 13
Positive offset of 08-0909 (time: 5:55, m?: false) (scrape: 158, official: 166): 8
Positive offset of 08-0907 (time: 5:56, m?: false) (scrape: 173, official: 181): 8
Negative offset of 08-0293 (time: 6:25, m?: false) (scrape: 104, official: 99): -5
Positive offset of 08-0666 (time: 6:58, m?: false) (scrape: 170, official: 178): 8
Positive offset of 08-1913 (time: 6:02, m?: false) (scrape: 163, official: 171): 8
Positive offset of 08-0737 (time: 6:01, m?: false) (scrape: 158, official: 166): 8
Positive offset of 08-1556 (time: 5:03, m?: false) (scrape: 75, official: 83): 8
Positive offset of 08-2715 (time: 6:02, m?: false) (scrape: 164, official: 172): 8
Positive offset of 08-0597 (time: 5:03, m?: false) (scrape: 137, official: 145): 8
Positive offset of 08-3298 (time: 4:04, m?: false) (scrape: 83, official: 91): 8
Positive offset of 08-1914 (time: 5:59, m?: false) (scrape: 154, official: 162): 8
Positive offset of 08-0587 (time: 5:48, m?: false) (scrape: 159, official: 167): 8
Positive offset of 08-2275 (time: 5:33, m?: false) (scrape: 164, official: 172): 8
Positive offset of 08-0294 (time: 5:56, m?: false) (scrape: 118, official: 126): 8
Positive offset of 08-1276 (time: 5:49, m?: false) (scrape: 95, official: 103): 8
Positive offset of 08-2066 (time: 4:26, m?: false) (scrape: 115, official: 123): 8
Positive offset of 08-2536 (time: 5:52, m?: false) (scrape: 163, official: 171): 8
Positive offset of 08-1962 (time: 5:35, m?: false) (scrape: 146, official: 154): 8
Positive offset of 08-2848 (time: 5:46, m?: false) (scrape: 157, official: 165): 8
Positive offset of 08-0911 (time: 5:39, m?: false) (scrape: 173, official: 181): 8
Positive offset of 08-2022 (time: 6:17, m?: false) (scrape: 188, official: 196): 8
Positive offset of 08-1555 (time: 4:47, m?: false) (scrape: 103, official: 111): 8
Positive offset of 08-2021 (time: 6:22, m?: false) (scrape: 175, official: 183): 8
Positive offset of 08-1554 (time: 4:49, m?: false) (scrape: 127, official: 135): 8
Positive offset of 08-3310 (time: 5:24, m?: false) (scrape: 121, official: 129): 8
Negative offset of 08-2269 (time: 7:14, m?: false) (scrape: 75, official: 62): -13
Positive offset of 08-0693 (time: 5:05, m?: false) (scrape: 102, official: 115): 13
Positive offset of 08-0692 (time: 5:12, m?: false) (scrape: 67, official: 75): 8
Positive offset of 08-0254 (time: 6:00, m?: false) (scrape: 148, official: 156): 8
Negative offset of 08-1573 (time: 6:06, m?: false) (scrape: 162, official: 158): -4
Positive offset of 08-1769 (time: 5:00, m?: false) (scrape: 177, official: 185): 8
Positive offset of 08-2135 (time: 5:19, m?: false) (scrape: 70, official: 78): 8
Positive offset of 08-2553 (time: 5:56, m?: false) (scrape: 186, official: 194): 8
Positive offset of 08-1208 (time: 5:55, m?: false) (scrape: 137, official: 145): 8
Positive offset of 08-1782 (time: 5:53, m?: false) (scrape: 163, official: 171): 8
Positive offset of 08-2132 (time: 9:10, m?: false) (scrape: 113, official: 121): 8
Positive offset of 08-2691 (time: 5:48, m?: false) (scrape: 117, official: 125): 8
Positive offset of 08-0841 (time: 5:27, m?: false) (scrape: 149, official: 157): 8
Positive offset of 08-0250 (time: 5:23, m?: false) (scrape: 173, official: 181): 8
Positive offset of 08-2717 (time: 4:47, m?: false) (scrape: 138, official: 146): 8
Positive offset of 08-2566 (time: 5:33, m?: false) (scrape: 116, official: 124): 8
Positive offset of 08-2787 (time: 5:59, m?: false) (scrape: 138, official: 146): 8
Positive offset of 08-1652 (time: 5:53, m?: false) (scrape: 163, official: 171): 8
Positive offset of 08-0252 (time: 5:53, m?: false) (scrape: 148, official: 156): 8
Positive offset of 08-1866 (time: 5:51, m?: false) (scrape: 125, official: 133): 8
Positive offset of 08-1826 (time: 5:55, m?: false) (scrape: 138, official: 146): 8
Positive offset of 08-2849 (time: 5:41, m?: false) (scrape: 98, official: 106): 8
Positive offset of 08-1574 (time: 5:54, m?: false) (scrape: 149, official: 157): 8
Positive offset of 08-0249 (time: 5:48, m?: false) (scrape: 150, official: 163): 13
Positive offset of 08-2273 (time: 5:37, m?: false) (scrape: 118, official: 126): 8
Positive offset of 08-1864 (time: 5:58, m?: false) (scrape: 159, official: 167): 8
Positive offset of 08-0808 (time: 4:23, m?: false) (scrape: 63, official: 71): 8
Positive offset of 08-0251 (time: 5:25, m?: false) (scrape: 156, official: 169): 13
Positive offset of 08-2714 (time: 4:34, m?: false) (scrape: 66, official: 74): 8
Positive offset of 08-2530 (time: 3:58, m?: false) (scrape: 112, official: 120): 8
Positive offset of 08-1944 (time: 6:06, m?: false) (scrape: 131, official: 139): 8
Positive offset of 08-1878 (time: 5:51, m?: false) (scrape: 171, official: 179): 8
Positive offset of 08-2920 (time: 6:23, m?: false) (scrape: 117, official: 122): 5
Positive offset of 08-1777 (time: 6:13, m?: false) (scrape: 146, official: 147): 1
Positive offset of 08-1879 (time: 5:52, m?: false) (scrape: 163, official: 171): 8
Positive offset of 08-3349 (time: 5:53, m?: false) (scrape: 186, official: 194): 8
Positive offset of 08-0103 (time: 30:06, m?: false) (scrape: 133, official: 141): 8
Positive offset of 08-1562 (time: 5:39, m?: false) (scrape: 102, official: 115): 13
Positive offset of 08-1149 (time: 5:58, m?: false) (scrape: 177, official: 185): 8
Positive offset of 08-0253 (time: 5:52, m?: false) (scrape: 160, official: 168): 8
Positive offset of 08-2463 (time: 5:59, m?: false) (scrape: 170, official: 178): 8
Negative offset of 08-2921 (time: 6:26, m?: true) (scrape: 140, official: 128): -12
Positive offset of 08-0920 (time: 5:02, m?: false) (scrape: 68, official: 76): 8
Positive offset of 08-0842 (time: 5:23, m?: false) (scrape: 110, official: 118): 8
Positive offset of 08-2019 (time: 3:50, m?: false) (scrape: 90, official: 98): 8
Positive offset of 08-2376 (time: 6:00, m?: false) (scrape: 160, official: 168): 8
Positive offset of 08-0850 (time: 5:57, m?: false) (scrape: 119, official: 127): 8
Positive offset of 08-1456 (time: 5:55, m?: false) (scrape: 135, official: 143): 8
Positive offset of 08-0843 (time: 5:07, m?: false) (scrape: 126, official: 134): 8
Positive offset of 08-1619 (time: 4:39, m?: false) (scrape: 134, official: 142): 8
Positive offset of 08-0919 (time: 5:01, m?: false) (scrape: 22, official: 30): 8
Positive offset of 08-2690 (time: 5:48, m?: false) (scrape: 103, official: 111): 8
Positive offset of 08-1455 (time: 5:59, m?: false) (scrape: 139, official: 147): 8
Positive offset of 08-0844 (time: 5:10, m?: false) (scrape: 156, official: 164): 8
Positive offset of 08-0871 (time: 5:39, m?: false) (scrape: 165, official: 173): 8
Positive offset of 08-0845 (time: 4:56, m?: false) (scrape: 61, official: 69): 8
Positive offset of 08-0937 (time: 5:32, m?: false) (scrape: 148, official: 156): 8
Positive offset of 08-2537 (time: 5:16, m?: false) (scrape: 158, official: 166): 8
Positive offset of 08-2790 (time: 5:31, m?: false) (scrape: 119, official: 127): 8
Positive offset of 08-2001 (time: 3:52, m?: false) (scrape: 143, official: 151): 8
Positive offset of 08-2789 (time: 5:57, m?: false) (scrape: 112, official: 120): 8
Positive offset of 08-0939 (time: 5:22, m?: false) (scrape: 175, official: 183): 8
Positive offset of 08-2186 (time: 10:04, m?: false) (scrape: 131, official: 139): 8
Positive offset of 08-0870 (time: 5:30, m?: false) (scrape: 150, official: 158): 8
Positive offset of 08-2850 (time: 5:18, m?: false) (scrape: 110, official: 118): 8
Positive offset of 08-0127 (time: 5:33, m?: false) (scrape: 160, official: 168): 8
Positive offset of 08-0938 (time: 5:14, m?: false) (scrape: 175, official: 183): 8
Positive offset of 08-2133 (time: 4:23, m?: false) (scrape: 97, official: 105): 8
Positive offset of 08-3304 (time: 4:38, m?: false) (scrape: 57, official: 65): 8
Positive offset of 08-2083 (time: 5:30, m?: false) (scrape: 138, official: 146): 8
Positive offset of 08-1740 (time: 5:26, m?: false) (scrape: 89, official: 97): 8
Positive offset of 08-0866 (time: 5:49, m?: false) (scrape: 136, official: 144): 8
Positive offset of 08-1818 (time: 4:43, m?: false) (scrape: 165, official: 173): 8
Positive offset of 08-1886 (time: 5:58, m?: false) (scrape: 186, official: 194): 8
Positive offset of 08-2096 (time: 5:10, m?: false) (scrape: 177, official: 185): 8
Positive offset of 08-0241 (time: 5:53, m?: false) (scrape: 141, official: 149): 8
Positive offset of 08-1738 (time: 5:15, m?: false) (scrape: 118, official: 126): 8
Positive offset of 08-0296 (time: 4:33, m?: false) (scrape: 61, official: 69): 8
Positive offset of 08-1781 (time: 6:41, m?: false) (scrape: 109, official: 117): 8
Positive offset of 08-3483 (time: 4:36, m?: false) (scrape: 138, official: 146): 8
Positive offset of 08-0553 (time: 5:57, m?: false) (scrape: 172, official: 180): 8
Positive offset of 08-2331 (time: 6:04, m?: false) (scrape: 130, official: 138): 8
Negative offset of 08-1434 (time: 5:28, m?: true) (scrape: 200, official: 180): -20
Positive offset of 08-1906 (time: 5:43, m?: false) (scrape: 130, official: 138): 8
Positive offset of 08-2167 (time: 5:33, m?: false) (scrape: 175, official: 183): 8
Positive offset of 08-2992 (time: 3:58, m?: false) (scrape: 116, official: 124): 8
Positive offset of 08-3002 (time: 4:16, m?: false) (scrape: 118, official: 126): 8
Positive offset of 08-2165 (time: 5:55, m?: false) (scrape: 159, official: 167): 8
Positive offset of 08-2995 (time: 4:00, m?: false) (scrape: 118, official: 126): 8
Positive offset of 08-0527 (time: 5:33, m?: false) (scrape: 173, official: 181): 8
Positive offset of 08-0890 (time: 4:59, m?: false) (scrape: 181, official: 189): 8
Positive offset of 08-1065 (time: 5:29, m?: false) (scrape: 160, official: 168): 8
Positive offset of 08-0918 (time: 5:32, m?: false) (scrape: 46, official: 54): 8
Positive offset of 08-2250 (time: 5:56, m?: false) (scrape: 181, official: 189): 8
Positive offset of 08-0099 (time: 5:54, m?: false) (scrape: 179, official: 187): 8
Positive offset of 08-3195 (time: 2:23, m?: false) (scrape: 68, official: 76): 8
Positive offset of 08-2308 (time: 4:37, m?: false) (scrape: 141, official: 149): 8
Positive offset of 08-1409 (time: 5:58, m?: false) (scrape: 81, official: 89): 8
Positive offset of 08-2106 (time: 5:52, m?: false) (scrape: 137, official: 145): 8
Positive offset of 08-0141 (time: 4:45, m?: false) (scrape: 170, official: 178): 8
Positive offset of 08-2309 (time: 4:31, m?: false) (scrape: 96, official: 104): 8
Positive offset of 08-2072 (time: 6:57, m?: false) (scrape: 67, official: 75): 8
Positive offset of 08-0207 (time: 5:57, m?: false) (scrape: 146, official: 154): 8
Positive offset of 08-2276 (time: 4:37, m?: false) (scrape: 135, official: 143): 8
Positive offset of 08-2205 (time: 6:01, m?: false) (scrape: 181, official: 189): 8
Positive offset of 08-0542 (time: 5:43, m?: false) (scrape: 171, official: 179): 8
Positive offset of 08-3306 (time: 5:40, m?: false) (scrape: 108, official: 116): 8
Positive offset of 08-0456 (time: 4:56, m?: true) (scrape: 42, official: 50): 8
Positive offset of 08-1326 (time: 20:24, m?: false) (scrape: 65, official: 169): 104
Positive offset of 08-1811 (time: 5:30, m?: false) (scrape: 120, official: 128): 8
Positive offset of 08-0655 (time: 5:14, m?: false) (scrape: 158, official: 166): 8
Positive offset of 08-2543 (time: 5:09, m?: false) (scrape: 151, official: 159): 8
Positive offset of 08-1810 (time: 5:23, m?: false) (scrape: 147, official: 155): 8
Positive offset of 08-0398 (time: 5:37, m?: false) (scrape: 53, official: 66): 13
Positive offset of 08-1999 (time: 5:49, m?: false) (scrape: 118, official: 126): 8
Positive offset of 08-2588 (time: 4:25, m?: false) (scrape: 102, official: 110): 8
Positive offset of 08-1813 (time: 2:05, m?: false) (scrape: 47, official: 55): 8
Positive offset of 08-2585 (time: 4:05, m?: false) (scrape: 94, official: 102): 8
Positive offset of 08-2584 (time: 3:53, m?: false) (scrape: 72, official: 80): 8
Positive offset of 08-0109 (time: 5:57, m?: false) (scrape: 140, official: 148): 8
Positive offset of 08-3191 (time: 1:33, m?: false) (scrape: 33, official: 41): 8
Positive offset of 08-3324 (time: 3:56, m?: false) (scrape: 96, official: 109): 13
Positive offset of 08-0193 (time: 5:57, m?: false) (scrape: 163, official: 171): 8
Positive offset of 08-1320 (time: 2:52, m?: false) (scrape: 153, official: 161): 8
Positive offset of 08-1272 (time: 4:16, m?: false) (scrape: 163, official: 171): 8
Positive offset of 08-1386 (time: 5:52, m?: false) (scrape: 152, official: 160): 8
Positive offset of 08-1466 (time: 5:59, m?: false) (scrape: 176, official: 184): 8
Positive offset of 08-1315 (time: 5:07, m?: false) (scrape: 148, official: 156): 8
Positive offset of 08-2896 (time: 5:21, m?: false) (scrape: 146, official: 154): 8
Positive offset of 08-0457 (time: 3:49, m?: false) (scrape: 93, official: 101): 8
Positive offset of 08-0626 (time: 5:19, m?: false) (scrape: 97, official: 105): 8
Positive offset of 08-0534 (time: 5:56, m?: false) (scrape: 132, official: 140): 8
Positive offset of 08-2068 (time: 5:56, m?: false) (scrape: 184, official: 196): 12
Positive offset of 08-3434 (time: 4:48, m?: false) (scrape: 37, official: 45): 8
Negative offset of 08-1991 (time: 5:41, m?: false) (scrape: 196, official: 183): -13
Positive offset of 08-1366 (time: 4:06, m?: false) (scrape: 174, official: 182): 8
Positive offset of 08-1471 (time: 5:08, m?: false) (scrape: 132, official: 140): 8
Positive offset of 08-3255 (time: 3:23, m?: false) (scrape: 86, official: 94): 8
Positive offset of 08-3010 (time: 3:17, m?: false) (scrape: 134, official: 142): 8
Positive offset of 08-1056 (time: 5:37, m?: false) (scrape: 166, official: 174): 8
Positive offset of 08-1812 (time: 2:26, m?: false) (scrape: 50, official: 58): 8
Positive offset of 08-2820 (time: 4:05, m?: false) (scrape: 175, official: 183): 8
Positive offset of 08-1057 (time: 5:17, m?: false) (scrape: 149, official: 157): 8
Positive offset of 08-2125 (time: 4:08, m?: false) (scrape: 71, official: 79): 8
Positive offset of 08-3193 (time: 0:54, m?: false) (scrape: 50, official: 58): 8
Positive offset of 08-2126 (time: 4:02, m?: false) (scrape: 61, official: 69): 8
Positive offset of 08-2124 (time: 3:57, m?: false) (scrape: 61, official: 69): 8
Positive offset of 08-1058 (time: 7:59, m?: false) (scrape: 117, official: 125): 8
Positive offset of 08-2156 (time: 5:57, m?: false) (scrape: 133, official: 141): 8
Positive offset of 08-2154 (time: 5:52, m?: false) (scrape: 175, official: 183): 8
Positive offset of 08-2153 (time: 5:43, m?: false) (scrape: 121, official: 129): 8
Positive offset of 08-1720 (time: 5:29, m?: false) (scrape: 117, official: 125): 8
Positive offset of 08-0599 (time: 6:02, m?: false) (scrape: 142, official: 150): 8
Positive offset of 08-2886 (time: 3:13, m?: false) (scrape: 137, official: 145): 8
Positive offset of 08-2079 (time: 3:40, m?: false) (scrape: 164, official: 172): 8
Positive offset of 08-2078 (time: 3:39, m?: false) (scrape: 156, official: 164): 8
Positive offset of 08-2880 (time: 1:29, m?: false) (scrape: 85, official: 93): 8
Positive offset of 08-0455 (time: 3:05, m?: false) (scrape: 88, official: 96): 8
Positive offset of 08-0508 (time: 5:57, m?: false) (scrape: 182, official: 190): 8
Positive offset of 08-0510 (time: 5:54, m?: false) (scrape: 182, official: 190): 8
Positive offset of 08-0509 (time: 5:54, m?: true) (scrape: 182, official: 190): 8
Positive offset of 08-1766 (time: 5:55, m?: false) (scrape: 175, official: 183): 8
Negative offset of 08-2407 (time: 6:02, m?: true) (scrape: 134, official: 122): -12
Positive offset of 08-2225 (time: 5:43, m?: false) (scrape: 174, official: 182): 8
Positive offset of 08-0891 (time: 5:22, m?: false) (scrape: 149, official: 157): 8
Negative offset of 08-0742 (time: 5:07, m?: false) (scrape: 92, official: 50): -42
Positive offset of 08-0429 (time: 5:50, m?: false) (scrape: 151, official: 159): 8
Positive offset of 08-2987 (time: 5:20, m?: false) (scrape: 158, official: 166): 8
Positive offset of 08-0427 (time: 5:39, m?: false) (scrape: 120, official: 128): 8
Positive offset of 08-2119 (time: 5:51, m?: false) (scrape: 133, official: 141): 8
Positive offset of 08-1789 (time: 5:54, m?: false) (scrape: 110, official: 118): 8
Positive offset of 08-2129 (time: 5:47, m?: false) (scrape: 164, official: 172): 8
Positive offset of 08-0426 (time: 5:39, m?: false) (scrape: 90, official: 98): 8
Positive offset of 08-1333 (time: 5:44, m?: false) (scrape: 138, official: 146): 8
Positive offset of 08-1599 (time: 5:56, m?: false) (scrape: 150, official: 158): 8
Positive offset of 08-1237 (time: 3:43, m?: false) (scrape: 146, official: 154): 8
Positive offset of 08-2586 (time: 5:45, m?: false) (scrape: 170, official: 178): 8
Positive offset of 08-0496 (time: 5:38, m?: false) (scrape: 186, official: 194): 8
Positive offset of 08-1952 (time: 5:54, m?: false) (scrape: 147, official: 155): 8
Positive offset of 08-0892 (time: 4:26, m?: false) (scrape: 152, official: 160): 8
Positive offset of 08-1790 (time: 3:55, m?: false) (scrape: 135, official: 143): 8
Positive offset of 08-3154 (time: 3:47, m?: false) (scrape: 134, official: 142): 8
Positive offset of 08-1294 (time: 3:23, m?: false) (scrape: 119, official: 127): 8
Positive offset of 08-0515 (time: 5:37, m?: false) (scrape: 141, official: 149): 8
Positive offset of 08-1223 (time: 3:40, m?: false) (scrape: 134, official: 142): 8
Positive offset of 08-0520 (time: 5:33, m?: false) (scrape: 127, official: 135): 8
Positive offset of 08-2889 (time: 5:55, m?: false) (scrape: 83, official: 91): 8
Positive offset of 08-0495 (time: 5:42, m?: false) (scrape: 162, official: 170): 8
Negative offset of 08-3383 (time: 6:11, m?: false) (scrape: 120, official: 112): -8
Negative offset of 08-2478 (time: 8:08, m?: true) (scrape: 47, official: 0): -47
Positive offset of 08-1824 (time: 5:56, m?: false) (scrape: 126, official: 134): 8
Positive offset of 08-0816 (time: 6:01, m?: false) (scrape: 171, official: 179): 8
Positive offset of 08-1783 (time: 5:59, m?: false) (scrape: 171, official: 179): 8
Positive offset of 08-2160 (time: 4:54, m?: false) (scrape: 156, official: 164): 8
Positive offset of 08-2742 (time: 5:31, m?: false) (scrape: 140, official: 153): 13
Positive offset of 08-2744 (time: 5:24, m?: false) (scrape: 86, official: 94): 8
Positive offset of 08-1681 (time: 3:04, m?: false) (scrape: 148, official: 156): 8
Positive offset of 08-2326 (time: 5:46, m?: false) (scrape: 182, official: 190): 8
Positive offset of 08-2887 (time: 6:01, m?: false) (scrape: 119, official: 127): 8
Positive offset of 08-0368 (time: 5:24, m?: false) (scrape: 86, official: 94): 8
Positive offset of 08-1933 (time: 5:40, m?: false) (scrape: 76, official: 84): 8
Positive offset of 08-2372 (time: 5:46, m?: false) (scrape: 118, official: 126): 8
Positive offset of 08-1225 (time: 4:37, m?: false) (scrape: 155, official: 168): 13
Positive offset of 08-3422 (time: 5:55, m?: false) (scrape: 88, official: 96): 8
Positive offset of 08-2743 (time: 5:11, m?: false) (scrape: 128, official: 136): 8
Positive offset of 08-1840 (time: 1:30, m?: false) (scrape: 51, official: 59): 8
Positive offset of 08-2171 (time: 5:33, m?: true) (scrape: 142, official: 150): 8
Positive offset of 08-2040 (time: 4:12, m?: false) (scrape: 125, official: 133): 8
Positive offset of 08-3014 (time: 5:31, m?: false) (scrape: 136, official: 144): 8
Positive offset of 08-3217 (time: 4:21, m?: false) (scrape: 134, official: 142): 8
Positive offset of 08-0351 (time: 5:02, m?: false) (scrape: 68, official: 76): 8
Positive offset of 08-3039 (time: 5:57, m?: false) (scrape: 128, official: 136): 8
Positive offset of 08-0981 (time: 5:44, m?: false) (scrape: 167, official: 175): 8
Positive offset of 08-0620 (time: 5:51, m?: false) (scrape: 160, official: 168): 8
Positive offset of 08-0371 (time: 5:46, m?: false) (scrape: 159, official: 167): 8
Positive offset of 08-2981 (time: 5:46, m?: false) (scrape: 181, official: 189): 8
Positive offset of 08-2307 (time: 3:59, m?: false) (scrape: 147, official: 155): 8
Positive offset of 08-1255 (time: 5:49, m?: false) (scrape: 140, official: 148): 8
Positive offset of 08-2306 (time: 3:52, m?: false) (scrape: 46, official: 54): 8
Positive offset of 08-0978 (time: 5:41, m?: false) (scrape: 192, official: 200): 8
Positive offset of 08-2798 (time: 5:59, m?: false) (scrape: 152, official: 160): 8
Positive offset of 08-0565 (time: 5:50, m?: false) (scrape: 169, official: 177): 8
Positive offset of 08-3167 (time: 5:57, m?: false) (scrape: 130, official: 143): 13
Positive offset of 08-0428 (time: 4:57, m?: false) (scrape: 76, official: 84): 8
Positive offset of 08-2594 (time: 3:56, m?: false) (scrape: 166, official: 174): 8
Positive offset of 08-3176 (time: 6:00, m?: false) (scrape: 158, official: 171): 13
Positive offset of 08-3172 (time: 5:55, m?: false) (scrape: 163, official: 171): 8
Positive offset of 08-1491 (time: 3:22, m?: false) (scrape: 80, official: 88): 8
Positive offset of 08-0125 (time: 5:56, m?: false) (scrape: 170, official: 178): 8
Positive offset of 08-2412 (time: 1:18, m?: false) (scrape: 19, official: 27): 8
Positive offset of 08-1642 (time: 1:18, m?: false) (scrape: 38, official: 46): 8
Positive offset of 08-2104 (time: 1:18, m?: false) (scrape: 31, official: 39): 8
Positive offset of 08-2413 (time: 1:18, m?: false) (scrape: 42, official: 50): 8
Positive offset of 08-1090 (time: 5:45, m?: false) (scrape: 88, official: 96): 8
Positive offset of 08-2374 (time: 5:41, m?: false) (scrape: 86, official: 99): 13
Positive offset of 08-1919 (time: 5:30, m?: false) (scrape: 177, official: 182): 5
Negative offset of 08-1916 (time: 5:55, m?: false) (scrape: 192, official: 180): -12
Positive offset of 08-1510 (time: 3:05, m?: false) (scrape: 61, official: 69): 8
Positive offset of 08-2099 (time: 4:49, m?: false) (scrape: 88, official: 96): 8
Positive offset of 08-0136 (time: 5:13, m?: false) (scrape: 135, official: 143): 8
Positive offset of 08-2446 (time: 5:44, m?: false) (scrape: 58, official: 66): 8
Positive offset of 08-1509 (time: 3:16, m?: false) (scrape: 56, official: 64): 8
Positive offset of 08-0307 (time: 5:09, m?: false) (scrape: 144, official: 152): 8
Positive offset of 08-2347 (time: 4:36, m?: false) (scrape: 95, official: 103): 8
Positive offset of 08-1512 (time: 4:04, m?: true) (scrape: 71, official: 79): 8
Positive offset of 08-1164 (time: 4:41, m?: false) (scrape: 174, official: 182): 8
Positive offset of 08-1091 (time: 5:35, m?: false) (scrape: 144, official: 152): 8
